Date,Time,Open,High,Low,Close
"2017-10-30","00:00",0.76509,0.76513,0.76504,0.76505
"2017-10-30","00:01",0.76502,0.76506,0.76498,0.765
"2017-10-30","00:02",0.76499,0.76518,0.76499,0.76518
"2017-10-30","00:03",0.76515,0.76515,0.76511,0.76513
"2017-10-30","00:04",0.76512,0.7653,0.76512,0.7653
"2017-10-30","00:05",0.76531,0.76544,0.7653,0.76537
"2017-10-30","00:06",0.76535,0.76539,0.76523,0.76525
"2017-10-30","00:07",0.76524,0.76535,0.76524,0.76532
"2017-10-30","00:08",0.76534,0.76536,0.76528,0.76534
"2017-10-30","00:09",0.76533,0.76537,0.76528,0.76531
"2017-10-30","00:10",0.76531,0.76535,0.76521,0.76533
"2017-10-30","00:11",0.76532,0.76532,0.76519,0.76522
"2017-10-30","00:12",0.76523,0.76532,0.76523,0.76531
"2017-10-30","00:13",0.76531,0.76537,0.76521,0.76523
"2017-10-30","00:14",0.76523,0.76539,0.76523,0.76539
"2017-10-30","00:15",0.7654,0.76542,0.76536,0.76539
"2017-10-30","00:16",0.76534,0.76535,0.76531,0.76533
"2017-10-30","00:17",0.76533,0.76533,0.76526,0.76531
"2017-10-30","00:18",0.76532,0.76538,0.76529,0.76538
"2017-10-30","00:19",0.76539,0.76548,0.76538,0.7654
"2017-10-30","00:20",0.76542,0.76555,0.76541,0.76554
"2017-10-30","00:21",0.76552,0.7657,0.76552,0.76562
"2017-10-30","00:22",0.76562,0.76566,0.76555,0.76555
"2017-10-30","00:23",0.76556,0.76568,0.76554,0.76568
"2017-10-30","00:24",0.76569,0.7657,0.76557,0.7656
"2017-10-30","00:25",0.76561,0.76568,0.76557,0.76561
"2017-10-30","00:26",0.7656,0.76569,0.7656,0.76569
"2017-10-30","00:27",0.76569,0.7657,0.76542,0.76548
"2017-10-30","00:28",0.76548,0.76563,0.76548,0.76551
"2017-10-30","00:29",0.76552,0.7656,0.76548,0.76554
"2017-10-30","00:30",0.7656,0.76562,0.76544,0.76549
"2017-10-30","00:31",0.76548,0.76552,0.76536,0.76544
"2017-10-30","00:32",0.76545,0.7656,0.76544,0.76553
"2017-10-30","00:33",0.76553,0.76565,0.76552,0.76562
"2017-10-30","00:34",0.76562,0.76562,0.76551,0.76557
"2017-10-30","00:35",0.76555,0.76562,0.76554,0.76558
"2017-10-30","00:36",0.7656,0.76561,0.76554,0.76555
"2017-10-30","00:37",0.76554,0.76557,0.76547,0.76555
"2017-10-30","00:38",0.76555,0.76561,0.76546,0.76546
"2017-10-30","00:39",0.76546,0.76562,0.76543,0.76562
"2017-10-30","00:40",0.76564,0.76564,0.76556,0.76557
"2017-10-30","00:41",0.76557,0.76566,0.76551,0.76566
"2017-10-30","00:42",0.76565,0.76572,0.76558,0.76559
"2017-10-30","00:43",0.76558,0.76571,0.76557,0.7657
"2017-10-30","00:44",0.76572,0.76582,0.76572,0.76578
"2017-10-30","00:45",0.76577,0.76587,0.76576,0.76582
"2017-10-30","00:46",0.76586,0.76598,0.76583,0.76597
"2017-10-30","00:47",0.76596,0.76604,0.76593,0.76602
"2017-10-30","00:48",0.76602,0.76602,0.76594,0.76602
"2017-10-30","00:49",0.76601,0.76606,0.76595,0.76606
"2017-10-30","00:50",0.76605,0.76612,0.76602,0.76612
"2017-10-30","00:51",0.76612,0.76613,0.76589,0.76591
"2017-10-30","00:52",0.76592,0.76599,0.7659,0.76592
"2017-10-30","00:53",0.76587,0.76603,0.76587,0.76603
"2017-10-30","00:54",0.76603,0.76614,0.76595,0.76614
"2017-10-30","00:55",0.76626,0.76626,0.76609,0.76613
"2017-10-30","00:56",0.76614,0.7662,0.76613,0.76613
"2017-10-30","00:57",0.76614,0.76614,0.76604,0.76605
"2017-10-30","00:58",0.76604,0.76609,0.76588,0.76609
"2017-10-30","00:59",0.76609,0.76612,0.76601,0.76608
"2017-10-30","01:00",0.76609,0.76609,0.76575,0.76578
"2017-10-30","01:01",0.76577,0.76588,0.7657,0.76571
"2017-10-30","01:02",0.76569,0.7657,0.76562,0.76568
"2017-10-30","01:03",0.7657,0.76578,0.76564,0.76567
"2017-10-30","01:04",0.76568,0.76589,0.76568,0.76589
"2017-10-30","01:05",0.76592,0.766,0.76588,0.766
"2017-10-30","01:06",0.76598,0.76598,0.76589,0.76595
"2017-10-30","01:07",0.76595,0.76596,0.76591,0.76594
"2017-10-30","01:08",0.76594,0.76609,0.7659,0.76606
"2017-10-30","01:09",0.76605,0.76609,0.76595,0.76602
"2017-10-30","01:10",0.76602,0.7661,0.76602,0.76606
"2017-10-30","01:11",0.76606,0.76612,0.76603,0.76603
"2017-10-30","01:12",0.76601,0.76614,0.76601,0.76611
"2017-10-30","01:13",0.7661,0.76611,0.76603,0.76608
"2017-10-30","01:14",0.76609,0.76624,0.76608,0.76618
"2017-10-30","01:15",0.76618,0.76619,0.76604,0.76618
"2017-10-30","01:16",0.76615,0.76621,0.76614,0.76619
"2017-10-30","01:17",0.7662,0.76632,0.7662,0.76632
"2017-10-30","01:18",0.76631,0.76631,0.76623,0.76624
"2017-10-30","01:19",0.76625,0.76635,0.76624,0.76634
